SMILES,match_index
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CC(C)=CS2)=O)C(C(O)=O)N1C(C1=CC(C)=CS1)=O,22-15-16-14-23-24-25-26-27-28-29-35-6-5-7-8
C7=CC=CC=C7[C@H]%62[C@H](C8=CC=CC=C8)N(C(C%63=CC=CC(I)=C%63)=O)C(C(O)=O)N%62C(C%64=CC(I)=CC=C%64)=O,23-15-16-14-24-25-26-27-28-29-30-37-6-5-7-8
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=C(C3=CC=CC=C3)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1C1=CC=CC=C1)=O,32-19-20-18-33-34-35-36-37-38-39-51-8-7-9-10
C6=CC(C=CC=C7)=C7C=C6[C@H]%74[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C%75=CC=C(C#N)C=C%75)=O)C(C(O)=O)N%74C(C%76=CC=C(C#N)C=C%76)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
C8(OC)=CC=CC=C8[C@H]%80[C@H](C9=CC=CC=C9OC)N(C(C%81=CC=CC(C)=C%81)=O)C(C(O)=O)N%80C(C%82=CC(C)=CC=C%82)=O,27-19-20-18-28-29-30-31-32-33-34-41-8-7-9-10
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(C)OC(C3=CC=CC=C3)=C2)=O)C(C(O)=O)N1C(C1=C(C)OC(C2=CC=CC=C2)=C1)=O,28-15-16-14-29-30-31-32-33-34-35-47-6-5-7-8
C6=CC=CC7=C6C=CC=C7[C@H]4[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C5=CC=CS5)=O)C(C(O)=O)N4C(C6=CC=CS6)=O,29-23-24-22-30-31-32-33-34-35-36-41-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC(C)=C(C)O2)=O)C(C(O)=O)N1C(C1=CC(C)=C(C)O1)=O,27-19-20-18-28-29-30-31-32-33-34-41-8-7-9-10
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=COC(C)=C2)=O)C(C(O)=O)N1C(C1=COC(C)=C1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=O)C(C(O)=O)N1C(C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)=O,30-15-16-14-31-32-33-34-35-36-37-51-6-5-7-8
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=C(C)OC=C2C)=O)C(C(O)=O)N1C(C1=C(C)OC=C1C)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=C(Br)OC=C2)=O)C(C(O)=O)N1C(C1=C(Br)OC=C1)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
C6=CC=CC7=C6C=CC=C7[C@H]%56[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C%57=CC=CC(Cl)=C%57)=O)C(C(O)=O)N%56C(C%58=CC(Cl)=CC=C%58)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=CC(C=CC=C3)=C3O2)=O)C(C(O)=O)N1C(C1=CC2=C(C=CC=C2)O1)=O,33-23-24-22-34-35-36-37-38-39-40-49-10-9-11-12
C8(OC)=CC=CC=C8[C@H]%53[C@H](C9=CC=CC=C9OC)N(C(C%54=CC=CC(F)=C%54)=O)C(C(O)=O)N%53C(C%55=CC(F)=CC=C%55)=O,27-19-20-18-28-29-30-31-32-33-34-41-8-7-9-10
C7=CC=CC=C7[C@H]%92[C@H](C8=CC=CC=C8)N(C(C%93=CC=CC(C%94=CC=CC=C%94)=C%93)=O)C(C(O)=O)N%92C(C%95=CC(C%96=CC=CC=C%96)=CC=C%95)=O,28-15-16-14-29-30-31-32-33-34-35-47-6-5-7-8
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(CCCCC)=O)C(C(O)=O)N1C(CCCCC)=O,29-23-24-22-30-31-32-33-34-35-36-41-10-9-11-12
O=C(C1=CC=CC(C)=C1)N2C(C(O)=O)N(C(C3=CC(C)=CC=C3)=O)[C@@H](C4=CC=CC=C4)[C@@H]2C5=CC=CC=C5,0-1-2-9-10-11-12-13-14-15-16-23-24-25-31-32
O=C(C1=CC=C(Cl)C=C1)N2C(C(O)=O)N(C(C3=CC=C(Cl)C=C3)=O)[C@@H](C4=CC=CC=C4)[C@@H]2C5=CC=CC=C5,0-1-2-9-10-11-12-13-14-15-16-23-24-25-31-32
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(CC)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1CC)=O,24-15-16-14-25-26-27-28-29-30-31-39-6-5-7-8
C6=CC=CC7=C6C=CC=C7[C@H]%92[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C%93=CC=CC(C%94=CC=CC=C%94)=C%93)=O)C(C(O)=O)N%92C(C%95=CC(C%96=CC=CC=C%96)=CC=C%95)=O,36-23-24-22-37-38-39-40-41-42-43-55-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]%83[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%84=CC=CC(CC)=C%84)=O)C(C(O)=O)N%83C(C%85=CC(CC)=CC=C%85)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=C(C(F)(F)F)OC=C2)=O)C(C(O)=O)N1C(C1=C(C(F)(F)F)OC=C1)=O,29-19-20-18-30-31-32-33-34-35-36-45-8-7-9-10
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(C)C=CS2)=O)C(C(O)=O)N1C(C1=C(C)C=CS1)=O,22-15-16-14-23-24-25-26-27-28-29-35-6-5-7-8
C8(OC)=CC=CC=C8[C@H]%36[C@H](C9=CC=CC=C9OC)N(C(C%37=CC=C(C)C=C%37)=O)C(C(O)=O)N%36C(C%38=CC=C(C)C=C%38)=O,27-19-20-18-28-29-30-31-32-33-34-41-8-7-9-10
C8(C(F)(F)F)=CC=CC=C8[C@H]%33[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%34=CC=C([N+]([O-])=O)C=C%34)=O)C(C(O)=O)N%33C(C%35=CC=C([N+]([O-])=O)C=C%35)=O,33-23-24-22-34-35-36-37-38-39-40-49-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC(C)=C(C)C=C2)=O)C(C(O)=O)N1C(C1=CC=C(C)C(C)=C1)=O,28-19-20-18-29-30-31-32-33-34-35-43-8-7-9-10
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=CC=C(F)C=C2)=O)C(C(O)=O)N1C(C3=CC=C(F)C=C3)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=C(C)C=CO2)=O)C(C(O)=O)N1C(C1=C(C)C=CO1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=CC=C([N+]([O-])=O)O2)=O)C(C(O)=O)N1C(C1=CC=C([N+]([O-])=O)O1)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]%36[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%37=CC=C(C)C=C%37)=O)C(C(O)=O)N%36C(C%38=CC=C(C)C=C%38)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=C(Cl)SC(Cl)=C2)=O)C(C(O)=O)N1C(C1=C(Cl)SC(Cl)=C1)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=C(C(C)(C)C)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1C(C)(C)C)=O,34-23-24-22-35-36-37-38-39-40-41-51-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=C(C)OC=C2)=O)C(C(O)=O)N1C(C1=C(C)OC=C1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
O=C(C1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1)N2C(C(O)=O)N(C(C3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)=O)[C@@H](C4=CC=CC=C4)[C@@H]2C5=CC=CC=C5,0-1-2-16-17-18-19-20-21-22-23-37-38-39-45-46
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC(C=CC=C3)=C3S2)=O)C(C(O)=O)N1C(C1=CC2=C(C=CC=C2)S1)=O,29-19-20-18-30-31-32-33-34-35-36-45-8-7-9-10
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=O)C(C(O)=O)N1C(C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)=O,34-19-20-18-35-36-37-38-39-40-41-55-8-7-9-10
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CSC=C2Br)=O)C(C(O)=O)N1C(C1=CSC=C1Br)=O,22-15-16-14-23-24-25-26-27-28-29-35-6-5-7-8
C6=CC(C=CC=C7)=C7C=C6[C@H]%80[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C%81=CC=CC(C)=C%81)=O)C(C(O)=O)N%80C(C%82=CC(C)=CC=C%82)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]%10[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%11=CSC=C%11)=O)C(C(O)=O)N%10C(C%12=CSC=C%12)=O,29-23-24-22-30-31-32-33-34-35-36-41-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=C(C(C)(C)C)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1C(C)(C)C)=O,30-19-20-18-31-32-33-34-35-36-37-47-8-7-9-10
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CC=C([N+]([O-])=O)O2)=O)C(C(O)=O)N1C(C1=CC=C([N+]([O-])=O)O1)=O,24-15-16-14-25-26-27-28-29-30-31-39-6-5-7-8
C8(OC)=CC=CC=C8[C@H]%97[C@H](C9=CC=CC=C9OC)N(C(C%98=CC=CC(OC)=C%98)=O)C(C(O)=O)N%97C(C%99=CC(OC)=CC=C%99)=O,28-19-20-18-29-30-31-32-33-34-35-43-8-7-9-10
C8(C(F)(F)F)=CC=CC=C8[C@H]%27[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%28=CC=C(I)C=C%28)=O)C(C(O)=O)N%27C(C%29=CC=C(I)C=C%29)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=C(Cl)SC(Cl)=C2)=O)C(C(O)=O)N1C(C1=C(Cl)SC(Cl)=C1)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=CC(C)=C(C)O2)=O)C(C(O)=O)N1C(C1=CC(C)=C(C)O1)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=C(Br)C=CS2)=O)C(C(O)=O)N1C(C1=C(Br)C=CS1)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
O=C(C1=CC=CC(C)=C1)N2C(C(O)=O)N(C(C3=CC(C)=CC=C3)=O)[C@@H](C4=CC5=C(C=CC=C5)C=C4)[C@@H]2C6=CC7=C(C=CC=C7)C=C6,0-1-2-9-10-11-12-13-14-15-16-23-24-25-35-36
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=COC=C2)=O)C(C(O)=O)N1C(C1=COC=C1)=O,29-23-24-22-30-31-32-33-34-35-36-41-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=C(C)OC=C2C)=O)C(C(O)=O)N1C(C1=C(C)OC=C1C)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(CCCCC)=O)C(C(O)=O)N1C(CCCCC)=O,25-19-20-18-26-27-28-29-30-31-32-37-8-7-9-10
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=C(Br)C=CO2)=O)C(C(O)=O)N1C(C1=C(Br)C=CO1)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
C8(C(F)(F)F)=CC=CC=C8[C@H]%45[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%46=CC=C(C(C)(C)C)C=C%46)=O)C(C(O)=O)N%45C(C%47=CC=C(C(C)(C)C)C=C%47)=O,34-23-24-22-35-36-37-38-39-40-41-51-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=COC(Br)=C2)=O)C(C(O)=O)N1C(C1=COC(Br)=C1)=O,22-15-16-14-23-24-25-26-27-28-29-35-6-5-7-8
C6=CC(C=CC=C7)=C7C=C6[C@H]%56[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C%57=CC=CC(Cl)=C%57)=O)C(C(O)=O)N%56C(C%58=CC(Cl)=CC=C%58)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=CC=C(Cl)S2)=O)C(C(O)=O)N1C(C1=CC=C(Cl)S1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
O=C(C1=CC=C(F)C=C1)N2C(C(O)=O)N(C(C3=CC=C(F)C=C3)=O)[C@@H](C4=CC=CC=C4)[C@@H]2C5=CC=CC=C5,0-1-2-9-10-11-12-13-14-15-16-23-24-25-31-32
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(CCCCC)=O)C(C(O)=O)N1C(CCCCC)=O,29-23-24-22-30-31-32-33-34-35-36-41-10-9-11-12
O=C(C1=CC=CC=C1C)N2C(C(O)=O)N(C(C3=C(C)C=CC=C3)=O)[C@@H](C4=CC=CC=C4)[C@@H]2C5=CC=CC=C5,0-1-2-9-10-11-12-13-14-15-16-23-24-25-31-32
C6=CC(C=CC=C7)=C7C=C6[C@H]%10[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C%11=CSC=C%11)=O)C(C(O)=O)N%10C(C%12=CSC=C%12)=O,29-23-24-22-30-31-32-33-34-35-36-41-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]%48[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C%49=CC=C(C%50=CC=CC=C%50)C=C%49)=O)C(C(O)=O)N%48C(C%51=CC=C(C%52=CC=CC=C%52)C=C%51)=O,36-23-24-22-37-38-39-40-41-42-43-55-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=C(C(F)(F)F)OC(C)=C2)=O)C(C(O)=O)N1C(C1=C(C(F)(F)F)OC(C)=C1)=O,34-23-24-22-35-36-37-38-39-40-41-51-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=COC3=C2C=CC=C3)=O)C(C(O)=O)N1C(C1=COC2=C1C=CC=C2)=O,33-23-24-22-34-35-36-37-38-39-40-49-10-9-11-12
C8(OC)=CC=CC=C8[C@H]%74[C@H](C9=CC=CC=C9OC)N(C(C%75=CC=C(C#N)C=C%75)=O)C(C(O)=O)N%74C(C%76=CC=C(C#N)C=C%76)=O,28-19-20-18-29-30-31-32-33-34-35-43-8-7-9-10
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC=C(C=CC=C3)C3=C2)=O)C(C(O)=O)N1C(C1=CC(C=CC=C2)=C2C=C1)=O,30-19-20-18-31-32-33-34-35-36-37-47-8-7-9-10
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=CC=C(Br)S2)=O)C(C(O)=O)N1C(C1=CC=C(Br)S1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CC=C(C)S2)=O)C(C(O)=O)N1C(C1=CC=C(C)S1)=O,22-15-16-14-23-24-25-26-27-28-29-35-6-5-7-8
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC(C=CC=C3)=C3O2)=O)C(C(O)=O)N1C(C1=CC2=C(C=CC=C2)O1)=O,29-19-20-18-30-31-32-33-34-35-36-45-8-7-9-10
C7=CC=CC=C7[C@H]%77[C@H](C8=CC=CC=C8)N(C(C%78=CC=CC([N+]([O-])=O)=C%78)=O)C(C(O)=O)N%77C(C%79=CC([N+]([O-])=O)=CC=C%79)=O,25-15-16-14-26-27-28-29-30-31-32-41-6-5-7-8
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=CC=C(C#N)O2)=O)C(C(O)=O)N1C(C1=CC=C(C#N)O1)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]%42[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%43=CC=C(C(C)C)C=C%43)=O)C(C(O)=O)N%42C(C%44=CC=C(C(C)C)C=C%44)=O,33-23-24-22-34-35-36-37-38-39-40-49-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=C([N+]([O-])=O)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1[N+]([O-])=O)=O,33-23-24-22-34-35-36-37-38-39-40-49-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=CC=C(C#N)O2)=O)C(C(O)=O)N1C(C1=CC=C(C#N)O1)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=CC=C(Cl)S2)=O)C(C(O)=O)N1C(C1=CC=C(Cl)S1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(CC2=CC=CC=C2)=O)C(C(O)=O)N1C(CC1=CC=CC=C1)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C([N+]([O-])=O)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1[N+]([O-])=O)=O,25-15-16-14-26-27-28-29-30-31-32-41-6-5-7-8
O=C(C1=CC=CC=C1)N2C(C(O)=O)N(C(C3=CC=CC=C3)=O)[C@@H]4[C@@H]2CCCC4,0-1-2-8-9-10-11-12-13-14-15-21-22-27-23-24
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=CC(C)=C(C)O2)=O)C(C(O)=O)N1C(C1=CC(C)=C(C)O1)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C12=C(C=CN2C3=NC=CC=C3)C=CC=C1,3-2-1-0-4-14-13-12-11
FC1=CC=CC2=C1C=CN2C3=NC=C(C)C=C3,8-7-6-5-9-4-3-2-1
C12=C(C=CN2C3=NC=CC4=C3C=CC=C4)C=CC=C1,3-2-1-0-4-18-17-16-15
O=C(OC)C1=CC2=C(C=C1)C=CN2C3=NC=C(C)C=C3,11-10-7-6-12-5-4-9-8
CC1=CC2=C(N(C=C2)C3=NC=C(C)C=C3)C=C1,6-7-3-4-5-15-16-1-2
ClC1=CC(N2C3=NC=C(C)C=C3)=C(C=C2)C=C1,14-13-12-3-4-2-1-16-15
CC(C=C1)=CN=C1N2C=CC3=C2C=CC=C3,8-9-10-11-7-12-13-14-15
FC1=CC2=C(N(C=C2)C3=NC=C(C)C=C3)C=C1,6-7-3-4-5-15-16-1-2
IC1=CC2=C(N(C=C2)C3=NC=C(C)C=C3)C=C1,6-7-3-4-5-15-16-1-2
CC1=CC(N2C=CC3=C2C=CC=C3)=NC=C1,5-6-7-8-4-9-10-11-12
BrC1=CC2=C(N(C=C2)C3=NC=C(C)C=C3)C=C1,6-7-3-4-5-15-16-1-2
COC1=CC2=C(N(C=C2)C3=NC=C(C)C=C3)C=C1,7-8-4-5-6-16-17-2-3
C=CCC1=CC=CC=C1,0-1
C=CCC1=CC=C(F)C=C1,0-1
COC1=CC=C(CC=C)C=C1,7-8
C=CCCC1=CC=CC=C1,0-1
C=CCC1=C(C=CC=C1)Br,0-1
C=CCC1=CC=C(OC)C(OC(C)=O)=C1,0-1
O=S(OC1=CC=C(CC=C)C=C1)(C(F)(F)F)=O,8-9
COC1=CC=C(CC=C)C=C1O,7-8
C=CCC1=CC=C(Cl)C=C1,0-1
C=CCC1=CC=C(C(OCC)=O)C=C1,0-1
C=CCCCCCC,0-1
COC1=CC=C(CC=C)C=C1OC,7-8
CC1=CC=C(CC=C)C=C1,6-7
C=CCC1=CC=C(C2=CC=CC=C2)C=C1,0-1
